image_path,is_symmetric,good_matches_count
./dataset/train/fake/fake_train_2518.jpg,True,25
./dataset/train/fake/fake_train_2519.jpg,True,64
./dataset/train/fake/fake_train_252.jpg,True,25
./dataset/train/fake/fake_train_2520.jpg,False,21
./dataset/train/fake/fake_train_2521.jpg,False,13
./dataset/train/fake/fake_train_2522.jpg,True,33
./dataset/train/fake/fake_train_2523.jpg,True,83
./dataset/train/fake/fake_train_2524.jpg,True,39
./dataset/train/fake/fake_train_2525.jpg,False,14
./dataset/train/fake/fake_train_2526.jpg,True,40
./dataset/train/fake/fake_train_2527.jpg,True,63
./dataset/train/fake/fake_train_2528.jpg,True,42
./dataset/train/fake/fake_train_2529.jpg,True,23
./dataset/train/fake/fake_train_253.jpg,False,15
./dataset/train/fake/fake_train_2530.jpg,False,2
./dataset/train/fake/fake_train_2531.jpg,True,32
./dataset/train/fake/fake_train_2532.jpg,True,67
./dataset/train/fake/fake_train_2533.jpg,True,23
./dataset/train/fake/fake_train_2534.jpg,False,15
./dataset/train/fake/fake_train_2535.jpg,True,48
./dataset/train/fake/fake_train_2536.jpg,True,26
./dataset/train/fake/fake_train_2537.jpg,True,32
./dataset/train/fake/fake_train_2538.jpg,False,12
./dataset/train/fake/fake_train_2539.jpg,True,40
./dataset/train/fake/fake_train_254.jpg,True,46
./dataset/train/fake/fake_train_2540.jpg,True,23
./dataset/train/fake/fake_train_2541.jpg,True,50
./dataset/train/fake/fake_train_2543.jpg,True,24
./dataset/train/fake/fake_train_2544.jpg,False,20
./dataset/train/fake/fake_train_2545.jpg,True,76
./dataset/train/fake/fake_train_2546.jpg,False,19
./dataset/train/fake/fake_train_2547.jpg,False,20
./dataset/train/fake/fake_train_2549.jpg,True,38
./dataset/train/fake/fake_train_255.jpg,True,25
./dataset/train/fake/fake_train_2551.jpg,False,21
./dataset/train/fake/fake_train_2553.jpg,True,26
./dataset/train/fake/fake_train_2554.jpg,False,19
./dataset/train/fake/fake_train_2555.jpg,False,15
./dataset/train/fake/fake_train_2556.jpg,False,10
./dataset/train/fake/fake_train_2557.jpg,True,111
./dataset/train/fake/fake_train_2559.jpg,False,14
./dataset/train/fake/fake_train_256.jpg,True,26
./dataset/train/fake/fake_train_2562.jpg,True,41
./dataset/train/fake/fake_train_2563.jpg,True,54
./dataset/train/fake/fake_train_2564.jpg,False,16
./dataset/train/fake/fake_train_2565.jpg,False,19
./dataset/train/fake/fake_train_2566.jpg,False,21
./dataset/train/fake/fake_train_2567.jpg,True,39
./dataset/train/fake/fake_train_2568.jpg,False,16
./dataset/train/fake/fake_train_2569.jpg,False,13
./dataset/train/fake/fake_train_257.jpg,True,35
./dataset/train/fake/fake_train_2571.jpg,True,68
./dataset/train/fake/fake_train_2572.jpg,True,27
./dataset/train/fake/fake_train_2573.jpg,True,45
./dataset/train/fake/fake_train_2574.jpg,False,16
./dataset/train/fake/fake_train_2575.jpg,True,24
./dataset/train/fake/fake_train_2577.jpg,True,55
./dataset/train/fake/fake_train_2578.jpg,True,66
./dataset/train/fake/fake_train_2579.jpg,False,16
./dataset/train/fake/fake_train_258.jpg,True,56
./dataset/train/fake/fake_train_2580.jpg,False,18
./dataset/train/fake/fake_train_2581.jpg,False,20
./dataset/train/fake/fake_train_2584.jpg,False,18
./dataset/train/fake/fake_train_2585.jpg,False,16
./dataset/train/fake/fake_train_2586.jpg,True,34
./dataset/train/fake/fake_train_2587.jpg,True,54
./dataset/train/fake/fake_train_2588.jpg,True,25
./dataset/train/fake/fake_train_2589.jpg,True,33
./dataset/train/fake/fake_train_259.jpg,True,22
./dataset/train/fake/fake_train_2590.jpg,True,33
./dataset/train/fake/fake_train_2591.jpg,True,76
./dataset/train/fake/fake_train_2592.jpg,False,16
./dataset/train/fake/fake_train_2593.jpg,False,20
./dataset/train/fake/fake_train_2594.jpg,True,28
./dataset/train/fake/fake_train_2595.jpg,True,43
./dataset/train/fake/fake_train_2598.jpg,True,24
./dataset/train/fake/fake_train_26.jpg,True,43
./dataset/train/fake/fake_train_260.jpg,True,26
./dataset/train/fake/fake_train_2600.jpg,True,59
./dataset/train/fake/fake_train_2602.jpg,True,25
./dataset/train/fake/fake_train_2603.jpg,True,40
./dataset/train/fake/fake_train_2604.jpg,True,80
./dataset/train/fake/fake_train_2605.jpg,False,17
./dataset/train/fake/fake_train_2608.jpg,True,26
./dataset/train/fake/fake_train_2609.jpg,True,60
./dataset/train/fake/fake_train_261.jpg,False,4
./dataset/train/fake/fake_train_2610.jpg,False,20
./dataset/train/fake/fake_train_2611.jpg,True,40
./dataset/train/fake/fake_train_2612.jpg,False,18
./dataset/train/fake/fake_train_2613.jpg,True,39
./dataset/train/fake/fake_train_2614.jpg,False,6
./dataset/train/fake/fake_train_2615.jpg,True,33
./dataset/train/fake/fake_train_2618.jpg,False,20
./dataset/train/fake/fake_train_2619.jpg,False,8
./dataset/train/fake/fake_train_2621.jpg,False,20
./dataset/train/fake/fake_train_2623.jpg,False,13
./dataset/train/fake/fake_train_2625.jpg,True,23
./dataset/train/fake/fake_train_2626.jpg,True,67
./dataset/train/fake/fake_train_2629.jpg,True,24
./dataset/train/fake/fake_train_263.jpg,True,28
./dataset/train/fake/fake_train_2630.jpg,False,21
./dataset/train/fake/fake_train_2631.jpg,True,50
./dataset/train/fake/fake_train_2632.jpg,False,20
./dataset/train/fake/fake_train_2633.jpg,True,26
./dataset/train/fake/fake_train_2634.jpg,True,25
./dataset/train/fake/fake_train_2635.jpg,True,70
./dataset/train/fake/fake_train_2636.jpg,False,8
./dataset/train/fake/fake_train_2637.jpg,True,52
./dataset/train/fake/fake_train_2638.jpg,True,43
./dataset/train/fake/fake_train_2639.jpg,True,47
./dataset/train/fake/fake_train_264.jpg,True,25
./dataset/train/fake/fake_train_2640.jpg,True,71
./dataset/train/fake/fake_train_2642.jpg,True,47
./dataset/train/fake/fake_train_2643.jpg,True,28
./dataset/train/fake/fake_train_2645.jpg,False,16
./dataset/train/fake/fake_train_2646.jpg,True,25
./dataset/train/fake/fake_train_2647.jpg,True,25
./dataset/train/fake/fake_train_2648.jpg,True,27
./dataset/train/fake/fake_train_2649.jpg,False,10
./dataset/train/fake/fake_train_265.jpg,True,34
./dataset/train/fake/fake_train_2650.jpg,True,62
./dataset/train/fake/fake_train_2651.jpg,False,18
./dataset/train/fake/fake_train_2653.jpg,True,26
./dataset/train/fake/fake_train_2654.jpg,False,17
./dataset/train/fake/fake_train_2656.jpg,False,16
./dataset/train/fake/fake_train_2657.jpg,True,30
./dataset/train/fake/fake_train_2659.jpg,True,74
./dataset/train/fake/fake_train_266.jpg,True,32
./dataset/train/fake/fake_train_2660.jpg,False,21
./dataset/train/fake/fake_train_2661.jpg,True,84
./dataset/train/fake/fake_train_2663.jpg,False,17
./dataset/train/fake/fake_train_2664.jpg,True,64
./dataset/train/fake/fake_train_2665.jpg,True,38
./dataset/train/fake/fake_train_2666.jpg,True,46
./dataset/train/fake/fake_train_2667.jpg,False,7
./dataset/train/fake/fake_train_2668.jpg,True,24
./dataset/train/fake/fake_train_2669.jpg,True,24
./dataset/train/fake/fake_train_267.jpg,True,22
./dataset/train/fake/fake_train_2670.jpg,True,36
./dataset/train/fake/fake_train_2671.jpg,True,23
./dataset/train/fake/fake_train_2672.jpg,True,22
./dataset/train/fake/fake_train_2674.jpg,False,17
./dataset/train/fake/fake_train_2676.jpg,False,9
./dataset/train/fake/fake_train_2677.jpg,True,29
./dataset/train/fake/fake_train_2679.jpg,True,70
./dataset/train/fake/fake_train_268.jpg,True,23
./dataset/train/fake/fake_train_2681.jpg,True,35
./dataset/train/fake/fake_train_2682.jpg,True,29
./dataset/train/fake/fake_train_2684.jpg,True,39
./dataset/train/fake/fake_train_2686.jpg,False,13
./dataset/train/fake/fake_train_2687.jpg,True,62
./dataset/train/fake/fake_train_2688.jpg,False,17
./dataset/train/fake/fake_train_269.jpg,True,28
./dataset/train/fake/fake_train_2690.jpg,False,15
./dataset/train/fake/fake_train_2691.jpg,True,31
./dataset/train/fake/fake_train_2692.jpg,False,12
./dataset/train/fake/fake_train_2693.jpg,True,36
./dataset/train/fake/fake_train_2694.jpg,False,19
./dataset/train/fake/fake_train_2695.jpg,True,25
./dataset/train/fake/fake_train_2696.jpg,True,27
./dataset/train/fake/fake_train_2697.jpg,False,16
./dataset/train/fake/fake_train_2698.jpg,True,83
./dataset/train/fake/fake_train_27.jpg,True,26
./dataset/train/fake/fake_train_270.jpg,True,29
./dataset/train/fake/fake_train_2700.jpg,True,54
./dataset/train/fake/fake_train_2701.jpg,True,25
./dataset/train/fake/fake_train_2703.jpg,False,10
./dataset/train/fake/fake_train_2704.jpg,True,47
./dataset/train/fake/fake_train_2705.jpg,True,23
./dataset/train/fake/fake_train_2706.jpg,True,39
./dataset/train/fake/fake_train_2707.jpg,True,26
./dataset/train/fake/fake_train_2708.jpg,False,12
./dataset/train/fake/fake_train_2709.jpg,True,30
./dataset/train/fake/fake_train_271.jpg,True,26
./dataset/train/fake/fake_train_2710.jpg,False,16
./dataset/train/fake/fake_train_2712.jpg,True,22
./dataset/train/fake/fake_train_2713.jpg,True,43
./dataset/train/fake/fake_train_2714.jpg,True,27
./dataset/train/fake/fake_train_2715.jpg,True,71
./dataset/train/fake/fake_train_2716.jpg,True,28
./dataset/train/fake/fake_train_2717.jpg,True,29
./dataset/train/fake/fake_train_2718.jpg,True,27
./dataset/train/fake/fake_train_2719.jpg,True,26
./dataset/train/fake/fake_train_2720.jpg,True,80
./dataset/train/fake/fake_train_2721.jpg,False,12
./dataset/train/fake/fake_train_2722.jpg,True,63
./dataset/train/fake/fake_train_2724.jpg,True,51
./dataset/train/fake/fake_train_2725.jpg,False,4
./dataset/train/fake/fake_train_2726.jpg,True,46
./dataset/train/fake/fake_train_2727.jpg,True,23
./dataset/train/fake/fake_train_2728.jpg,True,79
./dataset/train/fake/fake_train_2729.jpg,True,26
./dataset/train/fake/fake_train_273.jpg,True,37
./dataset/train/fake/fake_train_2730.jpg,False,10
./dataset/train/fake/fake_train_2731.jpg,True,72
./dataset/train/fake/fake_train_2732.jpg,True,24
./dataset/train/fake/fake_train_2733.jpg,True,73
./dataset/train/fake/fake_train_2734.jpg,True,22
./dataset/train/fake/fake_train_2735.jpg,True,42
./dataset/train/fake/fake_train_2736.jpg,False,18
./dataset/train/fake/fake_train_2738.jpg,True,22
./dataset/train/fake/fake_train_2739.jpg,True,24
./dataset/train/fake/fake_train_274.jpg,False,16
./dataset/train/fake/fake_train_2740.jpg,True,38
./dataset/train/fake/fake_train_2741.jpg,True,25
./dataset/train/fake/fake_train_2742.jpg,True,86
./dataset/train/fake/fake_train_2745.jpg,True,22
./dataset/train/fake/fake_train_2746.jpg,True,42
./dataset/train/fake/fake_train_2747.jpg,False,13
./dataset/train/fake/fake_train_2749.jpg,True,27
./dataset/train/fake/fake_train_2750.jpg,True,88
./dataset/train/fake/fake_train_2751.jpg,True,35
./dataset/train/fake/fake_train_2754.jpg,True,24
./dataset/train/fake/fake_train_2755.jpg,True,72
./dataset/train/fake/fake_train_2756.jpg,True,37
./dataset/train/fake/fake_train_2758.jpg,False,13
./dataset/train/fake/fake_train_2759.jpg,True,50
./dataset/train/fake/fake_train_2760.jpg,True,52
./dataset/train/fake/fake_train_2761.jpg,False,19
./dataset/train/fake/fake_train_2765.jpg,True,52
./dataset/train/fake/fake_train_2766.jpg,True,35
./dataset/train/fake/fake_train_2768.jpg,True,47
./dataset/train/fake/fake_train_2769.jpg,True,42
./dataset/train/fake/fake_train_2770.jpg,True,28
./dataset/train/fake/fake_train_2771.jpg,False,15
./dataset/train/fake/fake_train_2772.jpg,False,13
./dataset/train/fake/fake_train_2773.jpg,False,17
./dataset/train/fake/fake_train_2774.jpg,True,38
./dataset/train/fake/fake_train_2775.jpg,True,22
./dataset/train/fake/fake_train_2776.jpg,True,23
./dataset/train/fake/fake_train_2778.jpg,True,58
./dataset/train/fake/fake_train_2779.jpg,False,16
./dataset/train/fake/fake_train_278.jpg,True,37
./dataset/train/fake/fake_train_2780.jpg,True,26
./dataset/train/fake/fake_train_2781.jpg,True,50
./dataset/train/fake/fake_train_2782.jpg,True,22
./dataset/train/fake/fake_train_2784.jpg,False,16
./dataset/train/fake/fake_train_2785.jpg,True,22
./dataset/train/fake/fake_train_2786.jpg,True,36
./dataset/train/fake/fake_train_2787.jpg,True,39
./dataset/train/fake/fake_train_2788.jpg,True,44
./dataset/train/fake/fake_train_2789.jpg,False,13
./dataset/train/fake/fake_train_279.jpg,False,17
./dataset/train/fake/fake_train_2790.jpg,True,49
./dataset/train/fake/fake_train_2791.jpg,True,45
./dataset/train/fake/fake_train_2793.jpg,False,17
./dataset/train/fake/fake_train_2795.jpg,False,15
./dataset/train/fake/fake_train_2796.jpg,True,34
./dataset/train/fake/fake_train_2797.jpg,True,46
./dataset/train/fake/fake_train_2798.jpg,True,78
./dataset/train/fake/fake_train_2799.jpg,True,28
./dataset/train/fake/fake_train_28.jpg,False,7
./dataset/train/fake/fake_train_280.jpg,False,15
./dataset/train/fake/fake_train_2800.jpg,True,23
./dataset/train/fake/fake_train_2801.jpg,True,36
./dataset/train/fake/fake_train_2802.jpg,False,7
./dataset/train/fake/fake_train_2803.jpg,False,19
./dataset/train/fake/fake_train_2804.jpg,True,85
./dataset/train/fake/fake_train_2805.jpg,True,80
./dataset/train/fake/fake_train_2807.jpg,True,22
./dataset/train/fake/fake_train_2808.jpg,False,20
./dataset/train/fake/fake_train_2809.jpg,False,15
./dataset/train/fake/fake_train_281.jpg,True,42
./dataset/train/fake/fake_train_2811.jpg,True,44
./dataset/train/fake/fake_train_2813.jpg,True,103
./dataset/train/fake/fake_train_2814.jpg,True,37
./dataset/train/fake/fake_train_2815.jpg,False,17
./dataset/train/fake/fake_train_2816.jpg,True,27
./dataset/train/fake/fake_train_2817.jpg,True,67
./dataset/train/fake/fake_train_2818.jpg,True,39
./dataset/train/fake/fake_train_2820.jpg,True,23
./dataset/train/fake/fake_train_2821.jpg,False,18
./dataset/train/fake/fake_train_2822.jpg,True,55
./dataset/train/fake/fake_train_2823.jpg,True,28
./dataset/train/fake/fake_train_2824.jpg,True,26
./dataset/train/fake/fake_train_2825.jpg,False,9
./dataset/train/fake/fake_train_2826.jpg,True,53
./dataset/train/fake/fake_train_2827.jpg,True,22
./dataset/train/fake/fake_train_2828.jpg,True,41
./dataset/train/fake/fake_train_2829.jpg,True,67
./dataset/train/fake/fake_train_2830.jpg,True,32
./dataset/train/fake/fake_train_2831.jpg,True,49
./dataset/train/fake/fake_train_2832.jpg,True,23
./dataset/train/fake/fake_train_2833.jpg,True,44
./dataset/train/fake/fake_train_2834.jpg,True,29
./dataset/train/fake/fake_train_2835.jpg,True,50
./dataset/train/fake/fake_train_2836.jpg,True,133
./dataset/train/fake/fake_train_2837.jpg,False,16
./dataset/train/fake/fake_train_2838.jpg,False,14
./dataset/train/fake/fake_train_2839.jpg,True,77
./dataset/train/fake/fake_train_284.jpg,True,59
./dataset/train/fake/fake_train_2841.jpg,True,39
./dataset/train/fake/fake_train_2842.jpg,False,10
./dataset/train/fake/fake_train_2843.jpg,False,19
./dataset/train/fake/fake_train_2845.jpg,True,46
./dataset/train/fake/fake_train_2846.jpg,False,14
./dataset/train/fake/fake_train_2848.jpg,True,73
./dataset/train/fake/fake_train_2849.jpg,True,38
./dataset/train/fake/fake_train_285.jpg,False,15
./dataset/train/fake/fake_train_2851.jpg,False,11
./dataset/train/fake/fake_train_2852.jpg,True,23
./dataset/train/fake/fake_train_2853.jpg,True,48
./dataset/train/fake/fake_train_2854.jpg,True,40
./dataset/train/fake/fake_train_2856.jpg,True,63
./dataset/train/fake/fake_train_2857.jpg,True,28
./dataset/train/fake/fake_train_2858.jpg,True,27
./dataset/train/fake/fake_train_2859.jpg,True,23
./dataset/train/fake/fake_train_2860.jpg,False,19
./dataset/train/fake/fake_train_2861.jpg,True,29
./dataset/train/fake/fake_train_2862.jpg,True,25
./dataset/train/fake/fake_train_2863.jpg,True,26
./dataset/train/fake/fake_train_2864.jpg,True,48
./dataset/train/fake/fake_train_2865.jpg,False,14
./dataset/train/fake/fake_train_2866.jpg,False,8
./dataset/train/fake/fake_train_2867.jpg,False,15
./dataset/train/fake/fake_train_2868.jpg,True,35
./dataset/train/fake/fake_train_2869.jpg,False,20
./dataset/train/fake/fake_train_2870.jpg,True,23
./dataset/train/fake/fake_train_2871.jpg,False,17
./dataset/train/fake/fake_train_2872.jpg,True,46
./dataset/train/fake/fake_train_2873.jpg,True,23
./dataset/train/fake/fake_train_2874.jpg,False,12
./dataset/train/fake/fake_train_2875.jpg,True,92
./dataset/train/fake/fake_train_2876.jpg,True,25
./dataset/train/fake/fake_train_2877.jpg,True,44
./dataset/train/fake/fake_train_2878.jpg,False,9
./dataset/train/fake/fake_train_2879.jpg,True,29
./dataset/train/fake/fake_train_288.jpg,True,23
./dataset/train/fake/fake_train_2880.jpg,True,33
./dataset/train/fake/fake_train_2881.jpg,True,60
./dataset/train/fake/fake_train_2882.jpg,True,24
./dataset/train/fake/fake_train_2884.jpg,False,14
./dataset/train/fake/fake_train_2886.jpg,True,32
./dataset/train/fake/fake_train_2888.jpg,False,14
./dataset/train/fake/fake_train_2889.jpg,False,13
./dataset/train/fake/fake_train_289.jpg,False,14
./dataset/train/fake/fake_train_2890.jpg,True,49
./dataset/train/fake/fake_train_2891.jpg,False,12
./dataset/train/fake/fake_train_2893.jpg,True,24
./dataset/train/fake/fake_train_2894.jpg,True,28
./dataset/train/fake/fake_train_2895.jpg,True,40
./dataset/train/fake/fake_train_2896.jpg,True,22
./dataset/train/fake/fake_train_2897.jpg,False,13
./dataset/train/fake/fake_train_2898.jpg,True,25
./dataset/train/fake/fake_train_29.jpg,True,68
./dataset/train/fake/fake_train_290.jpg,True,24
./dataset/train/fake/fake_train_2901.jpg,True,22
./dataset/train/fake/fake_train_2903.jpg,True,45
./dataset/train/fake/fake_train_2904.jpg,True,26
./dataset/train/fake/fake_train_2906.jpg,True,65
./dataset/train/fake/fake_train_2907.jpg,True,31
./dataset/train/fake/fake_train_2908.jpg,True,34
./dataset/train/fake/fake_train_2909.jpg,True,48
./dataset/train/fake/fake_train_291.jpg,True,65
./dataset/train/fake/fake_train_2910.jpg,True,31
./dataset/train/fake/fake_train_2911.jpg,False,12
./dataset/train/fake/fake_train_2912.jpg,True,27
./dataset/train/fake/fake_train_2914.jpg,True,35
./dataset/train/fake/fake_train_2916.jpg,True,25
./dataset/train/fake/fake_train_2917.jpg,True,39
./dataset/train/fake/fake_train_2919.jpg,True,22
./dataset/train/fake/fake_train_292.jpg,True,22
./dataset/train/fake/fake_train_2920.jpg,True,22
./dataset/train/fake/fake_train_2921.jpg,False,14
./dataset/train/fake/fake_train_2922.jpg,True,55
./dataset/train/fake/fake_train_2924.jpg,True,28
./dataset/train/fake/fake_train_2925.jpg,True,31
./dataset/train/fake/fake_train_2926.jpg,True,41
./dataset/train/fake/fake_train_2927.jpg,True,29
./dataset/train/fake/fake_train_293.jpg,True,44
./dataset/train/fake/fake_train_2930.jpg,False,6
./dataset/train/fake/fake_train_2931.jpg,True,60
./dataset/train/fake/fake_train_2932.jpg,True,27
./dataset/train/fake/fake_train_2933.jpg,True,36
./dataset/train/fake/fake_train_2934.jpg,True,32
./dataset/train/fake/fake_train_2935.jpg,True,54
./dataset/train/fake/fake_train_2936.jpg,True,26
./dataset/train/fake/fake_train_2937.jpg,True,75
./dataset/train/fake/fake_train_2938.jpg,False,16
./dataset/train/fake/fake_train_2939.jpg,True,35
./dataset/train/fake/fake_train_2940.jpg,False,20
./dataset/train/fake/fake_train_2942.jpg,True,54
./dataset/train/fake/fake_train_2943.jpg,False,17
./dataset/train/fake/fake_train_2944.jpg,True,36
./dataset/train/fake/fake_train_2946.jpg,True,32
./dataset/train/fake/fake_train_2947.jpg,False,18
./dataset/train/fake/fake_train_2948.jpg,True,108
./dataset/train/fake/fake_train_2949.jpg,True,23
./dataset/train/fake/fake_train_2950.jpg,True,26
./dataset/train/fake/fake_train_2951.jpg,True,28
./dataset/train/fake/fake_train_2952.jpg,False,21
./dataset/train/fake/fake_train_2954.jpg,True,28
./dataset/train/fake/fake_train_2955.jpg,True,47
./dataset/train/fake/fake_train_2956.jpg,False,15
./dataset/train/fake/fake_train_2957.jpg,True,36
./dataset/train/fake/fake_train_2958.jpg,False,19
./dataset/train/fake/fake_train_2959.jpg,True,29
./dataset/train/fake/fake_train_296.jpg,False,19
./dataset/train/fake/fake_train_2960.jpg,False,21
./dataset/train/fake/fake_train_2961.jpg,True,33
./dataset/train/fake/fake_train_2963.jpg,False,9
./dataset/train/fake/fake_train_2965.jpg,True,28
./dataset/train/fake/fake_train_2966.jpg,True,35
./dataset/train/fake/fake_train_2967.jpg,False,17
./dataset/train/fake/fake_train_2969.jpg,False,14
./dataset/train/fake/fake_train_297.jpg,False,21
./dataset/train/fake/fake_train_2970.jpg,True,68
./dataset/train/fake/fake_train_2972.jpg,False,18
./dataset/train/fake/fake_train_2975.jpg,True,35
./dataset/train/fake/fake_train_2976.jpg,True,30
./dataset/train/fake/fake_train_2977.jpg,True,35
./dataset/train/fake/fake_train_2978.jpg,True,24
./dataset/train/fake/fake_train_2979.jpg,True,29
./dataset/train/fake/fake_train_298.jpg,True,32
./dataset/train/fake/fake_train_2981.jpg,False,16
./dataset/train/fake/fake_train_2984.jpg,True,49
./dataset/train/fake/fake_train_2985.jpg,True,24
./dataset/train/fake/fake_train_2986.jpg,True,56
./dataset/train/fake/fake_train_2987.jpg,True,29
./dataset/train/fake/fake_train_2988.jpg,True,23
./dataset/train/fake/fake_train_2990.jpg,True,24
./dataset/train/fake/fake_train_2991.jpg,True,25
./dataset/train/fake/fake_train_2992.jpg,True,47
./dataset/train/fake/fake_train_2993.jpg,True,38
./dataset/train/fake/fake_train_2995.jpg,True,38
./dataset/train/fake/fake_train_2996.jpg,False,18
./dataset/train/fake/fake_train_2997.jpg,True,45
./dataset/train/fake/fake_train_2998.jpg,True,24
./dataset/train/fake/fake_train_2999.jpg,True,35
./dataset/train/fake/fake_train_3.jpg,True,49
./dataset/train/fake/fake_train_300.jpg,False,21
./dataset/train/fake/fake_train_3000.jpg,True,34
./dataset/train/fake/fake_train_3001.jpg,True,42
./dataset/train/fake/fake_train_3002.jpg,False,16
./dataset/train/fake/fake_train_3003.jpg,True,23
./dataset/train/fake/fake_train_3007.jpg,True,23
./dataset/train/fake/fake_train_3008.jpg,True,30
./dataset/train/fake/fake_train_3009.jpg,True,27
./dataset/train/fake/fake_train_301.jpg,True,36
./dataset/train/fake/fake_train_3010.jpg,True,24
./dataset/train/fake/fake_train_3012.jpg,True,29
./dataset/train/fake/fake_train_3015.jpg,False,17
./dataset/train/fake/fake_train_3017.jpg,False,14
./dataset/train/fake/fake_train_3019.jpg,True,39
./dataset/train/fake/fake_train_302.jpg,True,27
./dataset/train/fake/fake_train_3020.jpg,True,37
./dataset/train/fake/fake_train_3021.jpg,False,19
./dataset/train/fake/fake_train_3022.jpg,True,39
./dataset/train/fake/fake_train_3023.jpg,True,22
./dataset/train/fake/fake_train_3024.jpg,True,53
./dataset/train/fake/fake_train_3026.jpg,True,24
./dataset/train/fake/fake_train_3028.jpg,True,82
./dataset/train/fake/fake_train_3029.jpg,False,16
./dataset/train/fake/fake_train_303.jpg,True,24
./dataset/train/fake/fake_train_3030.jpg,True,23
./dataset/train/fake/fake_train_3031.jpg,True,22
./dataset/train/fake/fake_train_3032.jpg,True,63
./dataset/train/fake/fake_train_3033.jpg,False,19
./dataset/train/fake/fake_train_3034.jpg,True,25
./dataset/train/fake/fake_train_3035.jpg,True,36
./dataset/train/fake/fake_train_3036.jpg,True,33
./dataset/train/fake/fake_train_3037.jpg,True,25
./dataset/train/fake/fake_train_3038.jpg,False,17
./dataset/train/fake/fake_train_3039.jpg,True,46
./dataset/train/fake/fake_train_304.jpg,False,14
./dataset/train/fake/fake_train_3040.jpg,True,30
./dataset/train/fake/fake_train_3042.jpg,True,29
./dataset/train/fake/fake_train_3043.jpg,True,26
./dataset/train/fake/fake_train_3045.jpg,True,25
./dataset/train/fake/fake_train_3046.jpg,True,23
./dataset/train/fake/fake_train_3047.jpg,True,22
./dataset/train/fake/fake_train_3048.jpg,True,23
./dataset/train/fake/fake_train_305.jpg,False,17
./dataset/train/fake/fake_train_3050.jpg,True,25
./dataset/train/fake/fake_train_3051.jpg,True,29
./dataset/train/fake/fake_train_3052.jpg,False,15
./dataset/train/fake/fake_train_3053.jpg,False,6
./dataset/train/fake/fake_train_3055.jpg,False,19
./dataset/train/fake/fake_train_3056.jpg,True,27
./dataset/train/fake/fake_train_3059.jpg,True,24
./dataset/train/fake/fake_train_306.jpg,True,42
./dataset/train/fake/fake_train_3060.jpg,False,18
./dataset/train/fake/fake_train_3063.jpg,True,24
./dataset/train/fake/fake_train_3064.jpg,True,24
./dataset/train/fake/fake_train_3065.jpg,True,35
./dataset/train/fake/fake_train_3066.jpg,False,16
./dataset/train/fake/fake_train_3067.jpg,True,33
./dataset/train/fake/fake_train_3068.jpg,True,28
./dataset/train/fake/fake_train_307.jpg,True,46
./dataset/train/fake/fake_train_3070.jpg,True,55
./dataset/train/fake/fake_train_3071.jpg,True,30
./dataset/train/fake/fake_train_3073.jpg,True,25
./dataset/train/fake/fake_train_3074.jpg,False,20
./dataset/train/fake/fake_train_3075.jpg,True,72
./dataset/train/fake/fake_train_3076.jpg,True,38
./dataset/train/fake/fake_train_3077.jpg,True,36
./dataset/train/fake/fake_train_3078.jpg,True,36
./dataset/train/fake/fake_train_3079.jpg,False,14
./dataset/train/fake/fake_train_308.jpg,True,26
./dataset/train/fake/fake_train_3080.jpg,True,46
./dataset/train/fake/fake_train_3081.jpg,True,23
./dataset/train/fake/fake_train_3082.jpg,True,25
./dataset/train/fake/fake_train_3083.jpg,True,25
./dataset/train/fake/fake_train_3084.jpg,True,44
./dataset/train/fake/fake_train_3085.jpg,True,62
./dataset/train/fake/fake_train_3086.jpg,True,28
./dataset/train/fake/fake_train_3087.jpg,False,21
./dataset/train/fake/fake_train_3088.jpg,True,31
./dataset/train/fake/fake_train_3089.jpg,True,57
./dataset/train/fake/fake_train_309.jpg,True,37
./dataset/train/fake/fake_train_3090.jpg,False,19
./dataset/train/fake/fake_train_3091.jpg,True,23
./dataset/train/fake/fake_train_3092.jpg,True,43
./dataset/train/fake/fake_train_3093.jpg,True,68
./dataset/train/fake/fake_train_3094.jpg,True,32
./dataset/train/fake/fake_train_3095.jpg,False,15
./dataset/train/fake/fake_train_3096.jpg,True,27
./dataset/train/fake/fake_train_3098.jpg,True,71
./dataset/train/fake/fake_train_3099.jpg,False,21
./dataset/train/fake/fake_train_31.jpg,False,11
./dataset/train/fake/fake_train_310.jpg,True,22
./dataset/train/fake/fake_train_3100.jpg,True,23
./dataset/train/fake/fake_train_3101.jpg,False,16
./dataset/train/fake/fake_train_3102.jpg,True,34
./dataset/train/fake/fake_train_3103.jpg,True,30
./dataset/train/fake/fake_train_3104.jpg,True,27
./dataset/train/fake/fake_train_3105.jpg,True,25
./dataset/train/fake/fake_train_3106.jpg,False,15
./dataset/train/fake/fake_train_3107.jpg,True,41
./dataset/train/fake/fake_train_3108.jpg,True,41
./dataset/train/fake/fake_train_3109.jpg,True,26
./dataset/train/fake/fake_train_311.jpg,False,19
./dataset/train/fake/fake_train_3110.jpg,True,38
./dataset/train/fake/fake_train_3111.jpg,True,57
./dataset/train/fake/fake_train_3112.jpg,True,30
./dataset/train/fake/fake_train_3113.jpg,True,22
./dataset/train/fake/fake_train_3114.jpg,True,27
./dataset/train/fake/fake_train_3115.jpg,True,32
./dataset/train/fake/fake_train_3116.jpg,True,22
